procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 120590280  92340 8008656    0    0     0     0 1919 19562  4  0 96  0  0
 1  0      0 120608440  92340 7989840    0    0     0   100 3012 20625  4  0 96  0  0
 4  0      0 120608128  92340 7990260    0    0     0     0 2274 17550  4  0 96  0  0
 1  0      0 120589984  92340 8008660    0    0     0     0 2482 19665  4  0 96  0  0
 2  0      0 120607440  92340 7989416    0    0     0    20 2479 20631  4  0 96  0  0
 2  0      0 120607040  92344 7990352    0    0     0   136 3023 21212  4  0 96  0  0
 4  0      0 120607080  92344 7990316    0    0     0   256 1956 19086  4  0 96  0  0
 3  0      0 120607008  92344 7990356    0    0     0     0 2159 19432  4  0 96  0  0
 2  0      0 120606784  92344 7989916    0    0     0     0 1870 18163  4  0 96  0  0
 1  0      0 120589904  92344 8008772    0    0     0     0 1895 17603  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 120607816  92348 7989948    0    0     0    80 1960 20328  4  0 96  0  0
 1  0      0 120607584  92352 7989952    0    0     0     0 2117 19761  4  0 96  0  0
 1  0      0 120589448  92352 8008356    0    0     0     0 1732 14864  3  0 96  0  0
 1  0      0 120588464  92352 8008776    0    0     0     0 1994 20155  4  0 96  0  0
 2  0      0 120600592  92352 7996252    0    0     0     0 2012 19887  4  0 96  0  0
 2  0      0 120605680  92352 7990392    0    0     0    76 2129 19460  4  0 96  0  0
 4  0      0 120605680  92352 7990388    0    0     0    92 1746 16510  4  0 96  0  0
 5  0      0 120587288  92352 8008780    0    0     0     0 2046 18405  4  0 96  0  0
 1  0      0 120587552  92352 8008508    0    0     0     0 1950 19683  4  0 96  0  0
 2  0      0 120603952  92352 7989832    0    0     0     0 2081 19993  4  0 96  0  0
 1  0      0 120603720  92352 7989832    0    0     0     0 1929 19166  4  0 96  0  0
 3  0      0 120603488  92352 7989832    0    0     0    32 2058 20433  4  0 96  0  0
 3  0      0 120603280  92360 7989844    0    0     4   200 2027 18815  4  0 96  0  0
 1  0      0 120585664  92360 8008664    0    0     0     0 1879 16058  4  0 96  0  0
 1  0      0 120585248  92360 8008364    0    0     0     0 1975 19445  4  0 96  0  0
 2  0      0 120603976  92360 7989860    0    0     0     0 2014 19744  4  0 96  0  0
 2  0      0 120603816  92360 7989972    0    0     0    40 1827 18164  4  0 96  0  0
 2  0      0 120603424  92360 7989924    0    0     0    84 2090 18322  4  0 96  0  0
 3  0      0 120603248  92360 7990432    0    0     0     0 1857 17649  4  0 96  0  0
 1  0      0 120585416  92360 8008308    0    0     0     0 2063 19212  4  0 96  0  0
 2  0      0 120604648  92360 7989860    0    0     0     0 2043 19382  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 120604480  92360 7989496    0    0     0     4 1900 18640  4  0 96  0  0
 4  0      0 120604096  92360 7990288    0    0     0    40 1967 17038  4  0 96  0  0
 1  0      0 120604896  92368 7989452    0    0     0    44 1977 18912  4  0 96  0  0
 4  0      0 120604976  92368 7989864    0    0     0   112 2039 19488  4  0 96  0  0
 4  0      0 120605312  92368 7989516    0    0     0     0 2004 17961  4  0 96  0  0
 4  0      0 120604208  92368 7990292    0    0     0     0 1859 17335  4  0 96  0  0
 2  0      0 120601888  92368 7989944    0    0     0     0 1806 18663  4  0 96  0  0
 1  0      0 120601712  92372 7989864    0    0     0    72 2081 19331  4  0 96  0  0
 1  0      0 120603824  92372 7989912    0    0     0     0 1957 18888  4  0 96  0  0
 2  0      0 120594008  92372 8000076    0    0     0    68 1857 15178  4  0 96  0  0
 1  0      0 120603600  92372 7989912    0    0     0     0 1974 19276  4  0 96  0  0
 4  0      0 120603360  92372 7989912    0    0     0     4 2078 19566  4  0 96  0  0
 2  0      0 120602640  92376 7990340    0    0     0    36 1896 17883  4  0 96  0  0
 2  0      0 120601632  92376 7989832    0    0     0     0 2015 17644  4  0 96  0  0
 2  0      0 120601456  92376 7989896    0    0     0     0 1912 19955  4  0 96  0  0
 4  0      0 120601048  92376 7989832    0    0     0     0 2050 19370  4  0 96  0  0
 1  0      0 120582976  92376 8008320    0    0     0     0 1807 15416  4  0 96  0  0
 2  0      0 120601200  92380 7989832    0    0     0    44 2041 19725  4  0 96  0  0
 1  0      0 120600544  92380 7989932    0    0     0     0 2088 19672  4  0 96  0  0
 4  0      0 120600624  92380 7989476    0    0     0     0 2082 19163  4  0 96  0  0
 1  0      0 120582560  92380 8008788    0    0     0     0 1811 15186  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 120591472  92380 7999520    0    0     0     0 2042 19566  4  0 96  0  0
 1  0      0 120598032  92388 7989936    0    0     0    44 1994 19796  4  0 96  0  0
 3  0      0 120597560  92388 7990364    0    0     0    64 1848 17919  4  0 96  0  0
 3  0      0 120579920  92388 8008756    0    0     0     0 2008 17045  4  0 96  0  0
 1  0      0 120579184  92388 8008760    0    0     0     0 2020 19398  4  0 96  0  0
 2  0      0 120598096  92388 7989716    0    0     0     0 2006 19347  4  0 96  0  0
 2  0      0 120600048  92392 7990316    0    0     0    40 2051 17791  4  0 96  0  0
 3  0      0 120578320  92392 8008700    0    0     0     0 1908 16722  4  0 96  0  0
 1  0      0 120581680  92392 8008700    0    0     0     0 2053 19675  4  0 96  0  0
 2  0      0 120599584  92392 7989880    0    0     0     0 2001 19944  4  0 96  0  0
 3  0      0 120599872  92392 7990308    0    0     0     8 1953 17538  4  0 96  0  0
 5  0      0 120583184  92396 8003376    0    0     0    32 1995 18733  4  0 96  0  0
 1  0      0 120580000  92396 8008336    0    0     0     0 2039 19356  4  0 96  0  0
 4  0      0 120599248  92396 7989832    0    0     0     0 1888 19158  4  0 96  0  0
 2  0      0 120598352  92396 7989768    0    0     0     0 2031 19320  4  0 96  0  0
 4  0      0 120587280  92396 8000940    0    0     0     0 1905 17125  4  0 96  0  0
 1  0      0 120599736  92396 7989408    0    0     0    36 2068 17971  4  0 96  0  0
 3  0      0 120599072  92396 7989736    0    0     0     0 2117 19648  4  0 96  0  0
 4  0      0 120598680  92396 7989864    0    0     0     0 1926 19243  4  0 96  0  0
 1  0      0 120581336  92396 8008652    0    0     0     0 1925 15725  4  0 96  0  0
 1  0      0 120599808  92396 7989340    0    0     0     0 2026 19322  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 120599664  92396 7989864    0    0     0    16 2030 20192  4  0 96  0  0
 3  0      0 120599776  92396 7989468    0    0     0     0 1972 17440  4  0 96  0  0
 2  0      0 120583720  92396 8006676    0    0     0     0 1848 16853  4  0 96  0  0
 2  0      0 120599936  92396 7989864    0    0     0     0 1987 19552  4  0 96  0  0
 1  0      0 120600016  92396 7989832    0    0     0     0 1963 19524  4  0 96  0  0
 1  0      0 120600856  92396 7989372    0    0     0    20 1862 18876  4  0 96  0  0
 1  0      0 120578448  92396 8008716    0    0     0     0 1822 15908  4  0 96  0  0
 2  0      0 120597432  92396 7989832    0    0     0     0 2024 20050  4  0 96  0  0
 1  0      0 120597264  92396 7989768    0    0     0     0 1889 19394  4  0 96  0  0
 6  0      0 120578952  92396 8008280    0    0     0     0 1706 14381  4  0 96  0  0
 1  0      0 120578800  92404 8008664    0    0     0    40 2000 19429  4  0 96  0  0
 2  0      0 120583168  92404 8003348    0    0     0    20 2074 19874  4  0 96  0  0
 4  0      0 120597120  92404 7989832    0    0     0     0 1913 19750  4  0 96  0  0
 2  0      0 120596728  92404 7989888    0    0     0     0 1868 16693  4  0 96  0  0
 2  0      0 120596048  92404 7990212    0    0     0     0 1999 18807  4  0 96  0  0
 1  0      0 120579216  92412 8008304    0    0     0    56 2092 19057  4  0 96  0  0
 1  0      0 120597256  92412 7990168    0    0     0     0 2113 20233  4  0 96  0  0
 4  0      0 120597536  92412 7989388    0    0     0     0 2091 19919  4  0 96  0  0
 5  0      0 120578992  92412 8008684    0    0     0     0 1806 15695  4  0 96  0  0
 1  0      0 120598472  92412 7989768    0    0     0     0 2050 19069  4  0 96  0  0
 4  0      0 120598128  92420 7990244    0    0     0    40 1937 19537  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 120597712  92420 7990172    0    0     0     0 2006 16024  4  0 96  0  0
 1  0      0 120580832  92420 8008604    0    0     0   204 2059 19046  4  0 96  0  0
 1  0      0 120599120  92420 7990196    0    0     0     0 2021 19743  4  0 96  0  0
 4  0      0 120598896  92420 7989768    0    0     0     0 2023 19231  4  0 96  0  0
 1  0      0 120598784  92428 7990300    0    0     0    68 1988 19094  4  0 96  0  0
 2  0      0 120592688  92428 7993672    0    0     0     0 1852 16186  4  0 96  0  0
 1  0      0 120595344  92428 7990280    0    0     0     0 2064 20180  4  0 96  0  0
 2  0      0 120595904  92428 7990212    0    0     0     0 1906 19450  4  0 96  0  0
 4  0      0 120596224  92428 7989960    0    0     0    56 2004 19332  4  0 96  0  0
 3  0      0 120595584  92432 7990316    0    0     0    16 1800 15552  4  0 96  0  0
 5  0      0 120577552  92432 8009200    0    0     0     0 1985 19004  4  0 96  0  0
 1  0      0 120578064  92432 8008772    0    0     0     0 1992 19718  4  0 96  0  0
 3  0      0 120597232  92432 7989952    0    0     0     0 1972 19054  4  0 96  0  0
 2  0      0 120596752  92432 7990372    0    0     0     0 1833 18115  4  0 96  0  0
 1  0      0 120578888  92436 8008772    0    0     0    20 1817 16581  4  0 96  0  0
 2  0      0 120595536  92436 7991404    0    0     0     0 1989 19354  4  0 96  0  0
 4  0      0 120596320  92436 7990372    0    0     0     0 1886 18686  4  0 96  0  0
 2  0      0 120578176  92436 8008772    0    0     0     0 1855 16031  4  0 96  0  0
 2  0      0 120589024  92436 7997696    0    0     0     0 1962 19008  4  0 96  0  0
 4  0      0 120596112  92440 7990380    0    0     0    16 1807 18989  4  0 96  0  0
 2  0      0 120595872  92440 7990372    0    0     0     0 2014 18087  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 120596144  92444 7990380    0    0     0    16 2040 17678  4  0 96  0  0
 1  0      0 120578256  92444 8008772    0    0     0     0 1816 18493  4  0 96  0  0
 2  0      0 120595936  92444 7989960    0    0     0     0 1924 20127  4  0 96  0  0
 1  0      0 120595936  92452 7990380    0    0     0    80 1821 18902  4  0 96  0  0
 3  0      0 120595696  92452 7990376    0    0     0     0 1948 17982  4  0 96  0  0
 1  0      0 120578064  92452 8008772    0    0     0     0 2010 18130  4  0 96  0  0
 2  0      0 120593952  92452 7992372    0    0     0     4 1993 19699  4  0 96  0  0
 2  0      0 120595728  92452 7989952    0    0     0   132 2152 19377  4  0 96  0  0
 2  0      0 120595024  92460 7989960    0    0     0    24 1924 17572  4  0 96  0  0
 5  0      0 120577616  92460 8008772    0    0     0     0 1842 16163  4  0 96  0  0
 2  0      0 120588720  92460 7997212    0    0     0     0 1973 19712  4  0 96  0  0
 2  0      0 120595536  92460 7989952    0    0     0     8 2042 19405  4  0 96  0  0
 4  0      0 120595064  92460 7990380    0    0     0     0 1757 16755  4  0 96  0  0
 1  0      0 120577168  92468 8008772    0    0     0    28 1987 18061  4  0 96  0  0
 3  0      0 120577440  92468 8008344    0    0     0     0 1921 19535  4  0 96  0  0
 4  0      0 120595344  92468 7989952    0    0     0     0 2023 19622  4  0 96  0  0
 1  0      0 120594872  92468 7989960    0    0     0     0 1996 19359  4  0 96  0  0
 4  0      0 120594640  92468 7990380    0    0     0     0 1937 19847  4  0 96  0  0
 2  0      0 120594528  92468 7990316    0    0     0    32 1985 18573  4  0 96  0  0
 2  0      0 120591864  92468 7989968    0    0     0     0 1938 15748  4  0 96  0  0
 2  0      0 120595360  92468 7990260    0    0     0     0 2029 20312  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 120594624  92468 7989904    0    0     0    68 2056 19726  4  0 96  0  0
 4  0      0 120594768  92468 7990324    0    0     0     0 1814 18835  4  0 96  0  0
 4  0      0 120595120  92476 7990316    0    0     0    52 2079 20026  4  0 96  0  0
 3  0      0 120594392  92476 7989872    0    0     0     0 1973 18506  4  0 96  0  0
 1  0      0 120573488  92476 8008740    0    0     0     0 1981 16839  4  0 96  0  0
 2  0      0 120591504  92476 7990388    0    0     0     0 1937 19767  4  0 96  0  0
 1  0      0 120591296  92476 7989952    0    0     0     0 2067 19584  4  0 96  0  0
 4  0      0 120591424  92480 7990260    0    0     0    32 1945 19213  4  0 96  0  0
 4  0      0 120590992  92480 7990432    0    0     0    60 1861 15667  4  0 96  0  0
 5  0      0 120590840  92484 7991340    0    0     4   136 2083 19561  4  0 96  0  0
 1  0      0 120573008  92484 8008748    0    0     0    16 2006 19362  4  0 96  0  0
 1  0      0 120591728  92484 7989976    0    0     0     0 2022 19838  4  0 96  0  0
 4  0      0 120591360  92484 7990300    0    0     0    44 2032 19657  4  0 96  0  0
 4  0      0 120592168  92484 7989912    0    0     0     0 1870 19538  4  0 96  0  0
 2  0      0 120591776  92488 7990388    0    0     0    80 1931 19532  4  0 96  0  0
 1  0      0 120575880  92488 8008356    0    0     0     0 1827 16249  4  0 96  0  0
 2  0      0 120594680  92488 7990428    0    0     0     0 2067 19511  4  0 96  0  0
 1  0      0 120594448  92488 7990020    0    0     0     0 1888 19723  4  0 96  0  0
 1  0      0 120594080  92488 7990372    0    0     0     0 1804 17604  4  0 96  0  0
 5  0      0 120583520  92492 8000020    0    0     0    92 2077 18228  4  0 96  0  0
 5  0      0 120572248  92492 8009184    0    0     0     0 2035 19656  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 120573296  92492 8008756    0    0     0     0 1965 19542  4  0 96  0  0
 2  0      0 120591568  92492 7990396    0    0     0     0 2126 20202  4  0 96  0  0
 1  0      0 120591600  92492 7989944    0    0     0     0 2019 19512  4  0 96  0  0
 4  0      0 120594800  92496 7989912    0    0     0    16 1925 19031  4  0 96  0  0
 2  0      0 120583984  92496 7998184    0    0     0     0 1765 14371  4  0 96  0  0
 2  0      0 120589144  92496 7992848    0    0     0     8 2062 20300  4  0 96  0  0
 2  0      0 120592216  92496 7990024    0    0     0     0 2004 19914  4  0 96  0  0
 4  0      0 120591328  92496 7990316    0    0     0     0 1959 19789  4  0 96  0  0
 2  0      0 120591152  92500 7990340    0    0     0    16 1953 18782  4  0 96  0  0
 4  0      0 120590960  92500 7989992    0    0     0     0 2027 19878  4  0 96  0  0
 1  0      0 120573392  92500 8008764    0    0     0     0 1820 16366  4  0 96  0  0
 2  0      0 120591664  92500 7990396    0    0     0     0 2165 20053  4  0 96  0  0
 1  0      0 120592208  92500 7989944    0    0     0     0 1862 19781  4  0 96  0  0
 1  0      0 120592040  92504 7989912    0    0     0    28 2045 19212  4  0 96  0  0
 4  0      0 120573720  92504 8008812    0    0     0     0 1823 13955  4  0 96  0  0
 5  0      0 120573312  92504 8008764    0    0     0     0 1969 19694  4  0 96  0  0
 1  0      0 120573136  92504 8008876    0    0     0     0 1994 19395  4  0 96  0  0
 5  0      0 120591656  92504 7990316    0    0     0     0 1878 19140  4  0 96  0  0
 3  0      0 120591944  92508 7989912    0    0     0    32 2238 19155  4  0 96  0  0
 3  0      0 120591536  92508 7989992    0    0     0    56 1970 19104  4  0 96  0  0
 2  0      0 120591360  92508 7989944    0    0     0     8 1962 18126  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 120592016  92508 7990396    0    0     0     0 1879 16316  4  0 96  0  0
 2  0      0 120591528  92508 7989936    0    0     0     0 2066 19597  4  0 96  0  0
 2  0      0 120591608  92516 7989912    0    0     0    48 2023 19581  4  0 96  0  0
 3  0      0 120590712  92516 7990412    0    0     0     0 1923 16640  4  0 96  0  0
 3  0      0 120592224  92516 7990420    0    0     0     0 1979 18294  4  0 96  0  0
 5  0      0 120574592  92516 8008812    0    0     0   160 2097 18922  4  0 96  0  0
 1  0      0 120574104  92516 8008808    0    0     0     0 1959 18970  4  0 96  0  0
 1  0      0 120591760  92524 7989984    0    0     0    32 2108 19401  4  0 96  0  0
 1  0      0 120591520  92524 7989992    0    0     0     0 1929 19171  4  0 96  0  0
 4  0      0 120591552  92524 7990412    0    0     0     0 2021 18634  4  0 96  0  0
 2  0      0 120573408  92524 8008816    0    0     0     0 1795 15353  4  0 96  0  0
 2  0      0 120591096  92524 7990008    0    0     0     0 1970 19775  4  0 96  0  0
 4  0      0 120591088  92528 7990428    0    0     0    36 1835 19352  4  0 96  0  0
 4  0      0 120595064  92528 7989904    0    0     0     0 1915 16137  4  0 96  0  0
 2  0      0 120592256  92528 7989880    0    0     0     0 1813 19260  4  0 96  0  0
 1  0      0 120591872  92528 7989832    0    0     0     0 2015 20501  4  0 96  0  0
 4  0      0 120591408  92528 7989932    0    0     0     0 1901 19878  4  0 96  0  0
 1  0      0 120573368  92548 8008308    0    0     0   408 2044 16249  3  0 96  0  0
 2  0      0 120574248  92548 8008248    0    0     0     0 1952 19088  4  0 96  0  0
 2  0      0 120577560  92548 8005820    0    0     0     0 2046 19799  4  0 96  0  0
 1  0      0 120593200  92548 7989856    0    0     0     0 1808 19024  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 120574816  92548 8008676    0    0     0     0 1926 15979  4  0 96  0  0
 2  0      0 120577856  92548 8005344    0    0     0    20 1968 18714  4  0 96  0  0
 2  0      0 120592496  92556 7989876    0    0     0   192 2231 19729  4  0 96  0  0
 1  0      0 120592736  92556 7989868    0    0     0     8 1777 19176  4  0 96  0  0
 4  0      0 120592768  92556 7990296    0    0     0     4 2056 19329  4  0 96  0  0
 4  0      0 120592528  92556 7990296    0    0     0     0 1957 16490  4  0 96  0  0
 2  0      0 120585976  92556 7997128    0    0     0    12 1995 18468  4  0 96  0  0
 2  0      0 120592072  92556 7989876    0    0     0    36 1996 19596  4  0 96  0  0
 1  0      0 120592304  92564 7989868    0    0     0    88 2099 19764  4  0 96  0  0
 1  0      0 120592080  92564 7990296    0    0     0    16 1895 18965  4  0 96  0  0
 1  0      0 120574192  92564 8008684    0    0     0     0 1807 15516  4  0 96  0  0
 2  0      0 120592096  92564 7989868    0    0     0     0 1970 19488  4  0 96  0  0
 1  0      0 120591896  92564 7989876    0    0     0     0 2174 19900  4  0 96  0  0
 2  0      0 120591640  92568 7990296    0    0     0   128 1849 16474  4  0 96  0  0
 4  0      0 120573496  92568 8004816    0    0     0     0 2137 17455  4  0 96  0  0
 1  0      0 120573520  92568 8008688    0    0     0     8 1972 18905  4  0 96  0  0
 2  0      0 120591688  92568 7989876    0    0     0     0 2156 19721  4  0 96  0  0
 3  0      0 120591200  92568 7990296    0    0     0     0 1727 16874  4  0 96  0  0
 5  0      0 120573808  92576 8008688    0    0     0    32 1888 18259  4  0 96  0  0
 2  0      0 120579624  92576 8001968    0    0     0     0 1893 20253  4  0 96  0  0
 1  0      0 120588272  92576 7990336    0    0     0   184 2100 19281  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 120577440  92576 8001976    0    0     0     0 1712 15354  4  0 96  0  0
 1  0      0 120570736  92576 8008832    0    0     0     0 2042 19309  4  0 96  0  0
 1  0      0 120569872  92580 8009264    0    0     0    48 1988 19380  4  0 96  0  0
 1  0      0 120588552  92580 7990044    0    0     0     0 2097 19398  4  0 96  0  0
 5  0      0 120588632  92580 7989964    0    0     0     0 1875 19709  4  0 96  0  0
 4  0      0 120588000  92580 7990360    0    0     0     8 1962 16434  4  0 96  0  0
 1  0      0 120570912  92580 8008832    0    0     0     0 1849 19241  4  0 96  0  0
 2  0      0 120588672  92580 7990448    0    0     0    16 2041 20307  4  0 96  0  0
 4  0      0 120588976  92580 7990044    0    0     0     0 1906 19645  4  0 96  0  0
 4  0      0 120590000  92580 7990044    0    0     0     0 2086 19806  4  0 96  0  0
 5  0      0 120579376  92580 7998700    0    0     0     8 1764 15227  4  0 96  0  0
 1  0      0 120572384  92580 8008868    0    0     0     0 2040 18642  4  0 96  0  0
