bert-84_1,21810,0,917,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-85_1,21990,0,918,16,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-86_1,22123,0,922,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-87_1,22123,0,923,6,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-88_1,22164,744,923,3,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-89_1,22530,0,944,2,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-90_1,22938,0,957,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-91_1,22992,0,961,1,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-92_1,23404,0,965,4,-1,-1,-1,-1,-1,2,71,1,-1,0,-1,-1,-1,1
cifar10-93_1,23641,0,969,1,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-94_1,23662,0,971,1,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-95_1,24133,0,978,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-96_1,24281,0,991,1,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,0
cifar10-97_1,24361,0,995,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-98_1,24480,0,999,6,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-99_1,25189,0,1000,2,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-100_1,25317,0,1000,2,-1,-1,-1,-1,-1,2,71,1,-1,0,-1,-1,-1,1
cifar10-101_1,25359,0,1002,1,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-102_1,25776,0,1007,1,-1,-1,-1,-1,-1,2,71,1,-1,0,-1,-1,-1,1
cifar10-103_1,26122,0,1008,4,-1,-1,-1,-1,-1,2,58,1,-1,0,-1,-1,-1,1
cifar10-104_1,26211,0,1014,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-105_1,26302,0,1015,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-106_1,26383,0,1020,1,-1,-1,-1,-1,-1,2,73,1,-1,0,-1,-1,-1,1
bert-107_1,26730,0,1021,2,-1,-1,-1,-1,-1,2,22,2,-1,0,-1,-1,-1,1
cifar10-108_1,26985,0,1031,2,-1,-1,-1,-1,-1,2,71,1,-1,0,-1,-1,-1,1
yolov3-109_1,27779,0,1031,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-110_1,27966,0,1039,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-111_1,28526,0,1043,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-112_1,28676,0,1048,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-113_1,28823,0,1049,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-114_1,29041,0,1063,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-115_1,29352,0,1066,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-116_1,29413,0,1066,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-117_1,29435,0,1072,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-118_1,29766,0,1075,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-119_1,30034,0,1076,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-120_1,30087,0,1078,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-121_1,30300,0,1081,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-122_1,30344,0,1087,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-123_1,30463,0,1095,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
imagenet-124_1,30522,0,1096,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-125_1,30629,0,1100,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-126_1,30798,0,1106,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-127_1,30999,0,1108,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-128_1,31043,0,1112,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-129_1,31070,0,1117,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-130_1,31269,0,1118,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-131_1,31633,0,1122,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-132_1,32218,0,1131,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-133_1,32313,0,1136,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-134_1,32935,0,1137,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-135_1,33046,0,1139,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
yolov3-136_1,33069,0,1140,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-137_1,33190,0,1141,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-138_1,33406,0,1143,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-139_1,33479,0,1146,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-140_1,34737,0,1147,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-141_1,34841,0,1160,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-142_1,35348,0,1173,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-143_1,35481,0,1176,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-144_1,35646,0,1176,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-145_1,35985,0,1180,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-146_1,36100,0,1181,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
yolov3-147_1,36122,0,1182,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-148_1,36157,0,1208,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-149_1,36230,0,1214,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-150_1,36310,0,1219,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-151_1,36318,0,1220,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-152_1,36511,0,1220,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-153_1,36528,0,1220,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-154_1,37064,0,1224,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-155_1,37557,0,1233,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-156_1,38122,0,1238,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-157_1,38534,0,1240,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-158_1,38859,0,1242,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-159_1,38989,0,1244,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-160_1,39315,0,1245,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-161_1,39374,0,1258,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-162_1,39539,0,1281,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-163_1,39622,0,1288,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-164_1,39749,0,1291,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-165_1,40011,0,1292,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-166_1,40239,0,1293,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-167_1,40434,0,1305,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-168_1,40441,0,1313,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-169_1,40475,0,1316,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-170_1,40549,0,1332,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-171_1,41649,0,1333,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-172_1,41682,0,1335,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-173_1,41789,0,1352,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-174_1,41895,0,1354,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-175_1,42151,0,1355,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-176_1,42233,0,1356,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-177_1,42420,0,1356,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-178_1,42578,0,1358,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-179_1,43101,0,1359,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-180_1,43788,0,1360,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-181_1,43933,0,1361,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-182_1,44200,0,1363,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-183_1,44295,0,1364,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-184_1,44500,0,1365,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-185_1,44666,0,1366,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-186_1,44894,0,1368,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-187_1,44918,0,1369,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-188_1,44939,0,1386,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-189_1,45196,0,1386,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-190_1,45457,0,1395,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-191_1,45720,0,1403,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-192_1,45882,0,1423,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-193_1,45908,0,1430,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-194_1,45993,0,1434,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-195_1,46147,0,1435,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-196_1,46279,0,1439,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-197_1,46976,0,1440,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-198_1,47029,0,1441,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-199_1,47071,0,1442,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-200_1,47130,0,1450,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-201_1,47144,0,1454,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-202_1,47156,0,1458,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-203_1,47539,0,1468,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-204_1,47828,0,1468,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-205_1,47915,0,1472,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-206_1,48346,0,1475,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-207_1,48359,0,1477,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-208_1,48359,0,1478,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-209_1,48482,0,1478,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-210_1,48762,0,1481,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-211_1,49427,0,1524,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-212_1,49842,0,1527,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-213_1,50607,0,1531,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-214_1,50750,0,1536,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-215_1,50799,0,1546,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-216_1,51508,0,1567,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-217_1,51756,0,1592,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-218_1,52262,0,1599,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-219_1,53132,0,1605,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-220_1,53173,0,1615,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-221_1,53482,0,1617,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-222_1,53505,0,1619,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
bert-223_1,53885,0,1622,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-224_1,54264,0,1632,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-225_1,54408,0,1637,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-226_1,54808,0,1639,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
imagenet-227_1,55039,0,1639,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-228_1,55201,0,1644,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-229_1,55941,0,1651,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-230_1,57536,0,1656,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-231_1,57571,0,1665,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-232_1,57957,0,1667,4,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-233_1,58131,0,1673,10,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-234_1,58218,0,1676,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-235_1,58708,0,1678,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-236_1,59081,0,1682,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-237_1,59265,0,1690,6,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-238_1,59305,0,1691,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
bert-239_1,59422,0,1705,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-240_1,59895,0,1707,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-241_1,60190,0,1717,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
deepspeech2-242_1,61490,0,1719,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-243_1,61495,0,1721,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-244_1,61596,0,1722,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-245_1,61737,0,1726,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
deepspeech2-246_1,62095,0,1737,8,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,0
cifar10-247_1,62246,0,1738,1,-1,-1,-1,-1,-1,2,43,1,-1,0,-1,-1,-1,1
cifar10-248_1,62689,0,1740,10,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-249_1,62741,0,1743,1,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
cifar10-250_1,62833,0,1756,10,-1,-1,-1,-1,-1,2,43,1,-1,0,-1,-1,-1,1
cifar10-251_1,62849,0,1778,2,-1,-1,-1,-1,-1,2,7,2,-1,0,-1,-1,-1,1
