index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
3, 0 %, 0 %, 0 MiB
0, 95 %, 42 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 69 %, 33 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 76 %, 36 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 48 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 44 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 76 %, 34 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 35 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 48 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 76 %, 36 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 25 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 25 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 25 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 83 %, 37 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 30 %, 13 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 4399 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 4401 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 76 %, 26 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 18 %, 4 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 85 %, 33 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 70 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 70 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 31 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 25 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 70 %, 31 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 39 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 84 %, 38 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 74 %, 35 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 87 %, 39 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 75 %, 35 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 86 %, 38 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 87 %, 40 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 85 %, 39 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 47 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 98 %, 47 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 97 %, 44 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 49 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 43 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 83 %, 36 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 78 %, 34 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 84 %, 37 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 73 %, 32 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 29 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 60 %, 27 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 67 %, 32 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 23 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 28 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 30 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 30 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 26 %, 12 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 69 %, 31 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 72 %, 32 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 51 %, 23 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 48 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 69 %, 33 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 28 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 51 %, 21 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 81 %, 35 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 43 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 30 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 50 %, 27 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 25 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 43 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 25 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 26 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 24 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 71 %, 32 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 27 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 30 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 32 %, 11107 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
