procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94164416 106636 34881376    0    0     0     0  938 4094  3  0 97  0  0
 2  0      0 94164912 106636 34881384    0    0     0     0 1182 5130  3  0 97  0  0
 2  0      0 94164672 106636 34881376    0    0     0     0  919 3922  3  0 97  0  0
 1  0      0 94165200 106636 34881388    0    0     0     8 1025 3968  3  0 97  0  0
 2  0      0 94164464 106636 34881392    0    0     0    40  904 4156  3  0 97  0  0
 1  0      0 94164720 106636 34881376    0    0     0     0 1120 5124  3  0 97  0  0
 2  0      0 94164736 106636 34881392    0    0     0     0  957 3963  3  0 97  0  0
 2  0      0 94164736 106636 34881388    0    0     0     0  985 3960  3  0 97  0  0
 1  0      0 94164784 106636 34881392    0    0     0     8 1002 4200  3  0 97  0  0
 2  0      0 94164792 106636 34881816    0    0     0    20 1095 4699  3  0 97  0  0
 2  0      0 94162784 106636 34881380    0    0     0     0 1229 5041  3  0 97  0  0
 2  0      0 94163296 106636 34881388    0    0     0     0 1026 3927  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94162800 106636 34881388    0    0     0     0 1071 3879  3  0 97  0  0
 1  0      0 94162816 106636 34881388    0    0     0     0 1119 4133  3  0 97  0  0
 2  0      0 94162840 106636 34881392    0    0     0    56  999 4461  3  0 97  0  0
 1  0      0 94163104 106636 34881368    0    0     0     0 1049 4905  3  0 97  0  0
 2  0      0 94158576 106636 34886220    0    0     0     0  940 3985  3  0 97  0  0
 1  0      0 94162880 106636 34881808    0    0     0     4 1073 4070  3  0 97  0  0
 1  0      0 94162888 106636 34881384    0    0     0     0  930 4583  3  0 97  0  0
 2  0      0 94162640 106636 34881368    0    0     0    68  969 4338  3  0 97  0  0
 1  0      0 94162912 106636 34881384    0    0     0     0  945 4466  3  0 97  0  0
 2  0      0 94147536 106636 34897344    0    0     0     0 1074 4057  3  0 97  0  0
 1  0      0 94162688 106636 34881384    0    0     0    12  980 4237  3  0 97  0  0
 2  0      0 94162688 106636 34881368    0    0     0     0 1036 5192  3  0 97  0  0
 1  0      0 94162712 106636 34881384    0    0     0    28  998 4540  3  0 97  0  0
 2  0      0 94144568 106636 34900188    0    0     0     0 1081 4269  3  0 97  0  0
 1  0      0 94144832 106636 34899776    0    0     0     0  955 4218  3  0 97  0  0
 2  0      0 94162736 106636 34881368    0    0     0     0 1075 5291  3  0 97  0  0
 1  0      0 94162768 106636 34881384    0    0     0     0 1003 4022  3  0 97  0  0
 2  0      0 94144624 106636 34900188    0    0     0    28 1103 4315  3  0 97  0  0
 1  0      0 94162792 106636 34881384    0    0     0     0  990 4216  3  0 97  0  0
 1  0      0 94161280 106636 34881372    0    0     0     0 1314 5285  3  0 97  0  0
 2  0      0 94161056 106636 34881388    0    0     0     0 1089 4241  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94161056 106636 34881372    0    0     0   272 1152 4556  3  0 97  0  0
 1  0      0 94161104 106636 34881392    0    0     0    40  971 4215  3  0 97  0  0
 3  0      0 94161328 106636 34881384    0    0     0     0 1018 3918  3  0 97  0  0
 2  0      0 94161104 106636 34881376    0    0     0     0 1005 5304  3  0 97  0  0
 2  0      0 94161360 106636 34881384    0    0     0     4 1069 4401  3  0 97  0  0
 1  0      0 94161384 106636 34881388    0    0     0     0  930 4174  3  0 97  0  0
 1  0      0 94161136 106640 34881384    0    0     0    20 1075 3857  3  0 97  0  0
 3  0      0 94143248 106640 34899784    0    0     0     0  894 3941  3  0 97  0  0
 2  0      0 94161152 106640 34881376    0    0     0     0 1125 5391  3  0 97  0  0
 2  0      0 94161672 106640 34881096    0    0     0     0  942 4141  3  0 97  0  0
 2  0      0 94158416 106640 34881332    0    0     0     0  974 4074  2  0 97  0  0
 2  0      0 94158752 106640 34881036    0    0     0    36  994 4201  3  0 97  0  0
 2  0      0 94159112 106640 34881916    0    0     0     0 1251 5122  3  0 97  0  0
 1  0      0 94160672 106640 34881376    0    0     0     0  937 4173  3  0 97  0  0
 1  0      0 94159784 106640 34881544    0    0     0     0 1001 4214  3  0 97  0  0
 2  0      0 94160616 106640 34881804    0    0     0     0  929 3978  3  0 97  0  0
 2  0      0 94161920 106640 34881060    0    0     0   104 1240 5096  3  0 97  0  0
 2  0      0 94158704 106640 34881772    0    0     0     0  980 3993  3  0 97  0  0
 1  0      0 94158752 106640 34881064    0    0     0     0  960 3980  3  0 97  0  0
 1  0      0 94159360 106640 34881776    0    0     0     0  884 3809  3  0 97  0  0
 2  0      0 94160424 106640 34881032    0    0     0     0 1108 4386  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94161312 106640 34881776    0    0     0    28 1040 4909  3  0 97  0  0
 2  0      0 94151184 106640 34888776    0    0     0     0  981 4206  3  0 97  0  0
 1  0      0 94158112 106640 34881776    0    0     0     0  909 3896  3  0 97  0  0
 2  0      0 94159424 106640 34881044    0    0     0     0 1087 4808  3  0 97  0  0
 1  0      0 94160000 106640 34881336    0    0     0    12  990 4725  3  0 97  0  0
 1  0      0 94160864 106640 34881808    0    0     0    40 1042 4012  3  0 97  0  0
 2  0      0 94160920 106640 34882436    0    0     0     0  925 3992  3  0 97  0  0
 1  0      0 94161816 106640 34881472    0    0     0     0 1091 4290  3  0 97  0  0
 2  0      0 94159504 106640 34881476    0    0     0     0  935 4759  3  0 97  0  0
 1  0      0 94159840 106640 34881000    0    0     0     4  951 4422  3  0 97  0  0
 2  0      0 94165024 106640 34881444    0    0     0    32  946 4106  3  0 97  0  0
 1  0      0 94163632 106640 34881600    0    0     0     0 1148 4638  3  0 97  0  0
 1  0      0 94164936 106640 34881508    0    0     0     0  917 3891  3  0 97  0  0
 1  0      0 94165768 106640 34881192    0    0     0     0 1013 4910  3  0 97  0  0
 1  0      0 94166160 106640 34882064    0    0     0     0  906 3842  3  0 97  0  0
 1  0      0 94166192 106640 34881528    0    0     0    48 1043 4145  3  0 97  0  0
 1  0      0 94163424 106640 34881236    0    0     0     0  870 3731  3  0 97  0  0
 1  0      0 94163768 106640 34881936    0    0     0     0 1014 5292  3  0 97  0  0
 2  0      0 94164600 106640 34881412    0    0     0     0 1058 4014  3  0 97  0  0
 2  0      0 94161584 106640 34881464    0    0     0   160 1102 4207  3  0 97  0  0
 2  0      0 94162416 106640 34880984    0    0     0   636  871 4176  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94162000 106640 34881464    0    0     0     4 1020 4013  3  0 97  0  0
 2  0      0 94162840 106640 34880988    0    0     0     0  931 5248  3  0 97  0  0
 1  0      0 94163168 106640 34881432    0    0     0     0 1000 4222  3  0 97  0  0
 1  0      0 94162752 106640 34881012    0    0     0     0  960 4135  3  0 97  0  0
 1  0      0 94162920 106640 34881860    0    0     0    48 1140 3954  3  0 97  0  0
 2  0      0 94163296 106640 34881444    0    0     0     0 1109 3963  3  0 97  0  0
 2  0      0 94164320 106640 34881624    0    0     0     0 1097 5412  3  0 97  0  0
 2  0      0 94160864 106640 34881624    0    0     0     0  945 4043  3  0 97  0  0
 1  0      0 94161144 106640 34881628    0    0     0     0  976 3962  3  0 97  0  0
 2  0      0 94162088 106640 34881640    0    0     0   196 1099 4075  3  0 97  0  0
 2  0      0 94162416 106640 34881584    0    0     0   380 1722 6073  3  0 97  0  0
 2  0      0 94163752 106640 34881500    0    0     0     0 1469 4913  3  0 97  0  0
 1  0      0 94163424 106640 34881512    0    0     0     0 1439 4813  3  0 97  0  0
 2  0      0 94160848 106640 34881500    0    0     0     0 1314 5334  3  0 97  0  0
 2  0      0 94161264 106640 34881500    0    0     0   124 1597 6076  3  0 97  0  0
 2  0      0 94159992 106640 34883920    0    0     0     0  928 4029  3  0 97  0  0
 1  0      0 94162184 106640 34881512    0    0     0     0  861 3892  3  0 97  0  0
 1  0      0 94162680 106640 34881500    0    0     0     0  900 3946  3  0 97  0  0
 2  0      0 94163600 106640 34881512    0    0     0     0  931 4534  3  0 97  0  0
 2  0      0 94160496 106640 34881616    0    0     0    80 1037 5215  3  0 97  0  0
 2  0      0 94161848 106640 34881500    0    0     0     0  981 4423  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 94160952 106640 34882044    0    0     0     0 1118 4805  3  0 97  0  0
 1  0      0 94162848 106640 34881640    0    0     0     0 1016 4137  3  0 97  0  0
 1  0      0 94162096 106640 34881588    0    0     0     0  974 4087  3  0 97  0  0
 2  0      0 94162272 106640 34882096    0    0     0    32  965 4091  3  0 97  0  0
 2  0      0 94163760 106644 34881552    0    0     0     8 1174 5308  3  0 97  0  0
 1  0      0 94164176 106644 34881580    0    0     0     0 1108 4713  3  0 97  0  0
 1  0      0 94163352 106644 34881524    0    0     0     0 1040 4711  3  0 97  0  0
 1  0      0 94162520 106644 34881552    0    0     0     0  923 3951  3  0 97  0  0
 2  0      0 94163256 106644 34881536    0    0     0     0  962 4158  3  0 97  0  0
 1  0      0 94163680 106644 34881536    0    0     0    32  974 4925  3  0 97  0  0
 2  0      0 94151576 106644 34894088    0    0     0     0  982 4067  3  0 97  0  0
 1  0      0 94164088 106644 34881536    0    0     0     0  876 3830  3  0 97  0  0
 1  0      0 94164352 106644 34881200    0    0     0     0 1250 4503  3  0 97  0  0
 1  0      0 94164112 106644 34881540    0    0     0     0 1017 5017  3  0 97  0  0
 2  0      0 94162608 106644 34883488    0    0     0    32 1181 4176  3  0 97  0  0
 1  0      0 94162912 106644 34881544    0    0     0   160 1016 4434  3  0 97  0  0
 2  0      0 94153856 106644 34889416    0    0     0     0 1164 4353  3  0 97  0  0
 1  0      0 94161024 106644 34882160    0    0     0     0 1004 4034  3  0 97  0  0
 2  0      0 94161856 106644 34881724    0    0     0     4 1062 4386  3  0 97  0  0
 1  0      0 94163168 106644 34881728    0    0     0    48  965 4465  3  0 97  0  0
 2  0      0 94163280 106644 34881840    0    0     0   108 1132 4791  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94164328 106644 34881712    0    0     0     4 1023 4279  3  0 97  0  0
 2  0      0 94162080 106644 34882224    0    0     0     0 1050 4534  3  0 97  0  0
 2  0      0 94162416 106644 34881904    0    0     0     0  926 4195  3  0 97  0  0
 2  0      0 94152408 106644 34895392    0    0     0    28 1109 4463  3  0 97  0  0
 1  0      0 94144352 106644 34900612    0    0     0     0  925 4091  3  0 97  0  0
 2  0      0 94162896 106644 34881368    0    0     0     0 1259 5154  3  0 97  0  0
 1  0      0 94163552 106644 34882208    0    0     0     0  970 4078  3  0 97  0  0
 1  0      0 94160784 106644 34881792    0    0     0     0  946 3902  3  0 97  0  0
 1  0      0 94160128 106644 34881336    0    0     0    28 1025 4404  3  0 97  0  0
 2  0      0 94160320 106644 34882124    0    0     0    76 1261 4902  3  0 97  0  0
 1  0      0 94161568 106644 34881296    0    0     0     0 1024 4775  3  0 97  0  0
 2  0      0 94161728 106644 34882112    0    0     0     0 1028 4200  3  0 97  0  0
 1  0      0 94161520 106644 34881340    0    0     0     0 1046 4056  3  0 97  0  0
 2  0      0 94158056 106644 34882128    0    0     0     8 1156 4785  3  0 97  0  0
 1  0      0 94159584 106644 34881300    0    0     0   144 1108 4807  3  0 97  0  0
 1  0      0 94159664 106644 34881800    0    0     0     0 1009 4219  3  0 97  0  0
 2  0      0 94149168 106644 34893532    0    0     0     0 1001 4256  3  0 97  0  0
 1  0      0 94160592 106644 34881816    0    0     0     0  965 4038  3  0 97  0  0
 2  0      0 94161504 106644 34881772    0    0     0     0  936 4981  3  0 97  0  0
 1  0      0 94158656 106644 34881788    0    0     0    64 1076 4711  3  0 97  0  0
 2  0      0 94143376 106644 34898380    0    0     0     0  986 4315  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 94159584 106644 34881804    0    0     0     0  958 3981  3  0 97  0  0
 1  0      0 94160752 106644 34881772    0    0     0     0  884 3907  3  0 97  0  0
 1  0      0 94161008 106644 34881580    0    0     0     0 1082 4191  3  0 97  0  0
 2  0      0 94162176 106648 34881544    0    0     0    56 1288 5479  3  0 97  0  0
 1  0      0 94162256 106648 34882088    0    0     0     0 1223 4458  3  0 97  0  0
 2  0      0 94141528 106648 34900304    0    0     0   376 1069 4375  3  0 97  0  0
 1  0      0 94159752 106648 34881772    0    0     0     0 1011 4110  3  0 97  0  0
 2  0      0 94160672 106648 34881740    0    0     0     0  991 4998  3  0 97  0  0
 2  0      0 94161680 106648 34881756    0    0     0     0 1130 4524  3  0 97  0  0
 2  0      0 94144304 106648 34900220    0    0     0    48  911 4015  3  0 97  0  0
 1  0      0 94162464 106648 34881836    0    0     0     0 1017 4018  3  0 97  0  0
 2  0      0 94162240 106648 34881836    0    0     0     0 1054 5310  3  0 97  0  0
 1  0      0 94162736 106648 34881836    0    0     0    80 1077 4299  3  0 97  0  0
 2  0      0 94144352 106648 34900228    0    0     0     0 1016 4309  3  0 97  0  0
 1  0      0 94162768 106648 34881836    0    0     0    32 1001 4197  2  0 97  0  0
 1  0      0 94162528 106648 34881820    0    0     0     0 1011 4254  3  0 97  0  0
 2  0      0 94161816 106648 34881848    0    0     0     0 1101 5035  3  0 97  0  0
 1  0      0 94162552 106648 34881824    0    0     0     0  904 4242  3  0 97  0  0
 1  0      0 94162328 106648 34881852    0    0     0     0  999 4333  3  0 97  0  0
 2  0      0 94162576 106648 34881836    0    0     0    20 1010 4186  3  0 97  0  0
 2  0      0 94161872 106648 34881836    0    0     0     0  966 3931  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94162352 106648 34881836    0    0     0     0 1059 5475  3  0 97  0  0
 2  0      0 94161136 106648 34881836    0    0     0     0 1071 4113  3  0 97  0  0
 1  0      0 94162128 106648 34881836    0    0     0    12 1103 4500  3  0 97  0  0
 2  0      0 94161888 106648 34881836    0    0     0    28 1008 4139  3  0 97  0  0
 2  0      0 94161928 106648 34881848    0    0     0     0  993 4946  3  0 97  0  0
 2  0      0 94161928 106648 34881824    0    0     0     0  960 4315  3  0 97  0  0
 1  0      0 94161944 106648 34881836    0    0     0     0 1022 4266  3  0 97  0  0
 1  0      0 94161704 106648 34881824    0    0     0     0 1036 4410  3  0 97  0  0
 2  0      0 94161728 106648 34881848    0    0     0    20 1016 5318  3  0 97  0  0
 2  0      0 94161728 106648 34881824    0    0     0     0 1106 4631  3  0 97  0  0
 1  0      0 94161760 106648 34882260    0    0     0     0 1122 4484  3  0 97  0  0
 2  0      0 94161760 106648 34881836    0    0     0     0 1044 4444  3  0 97  0  0
 2  0      0 94161528 106648 34881852    0    0     0     0  986 4537  3  0 97  0  0
 2  0      0 94160768 106652 34881840    0    0     0    48 1196 5288  3  0 97  0  0
 2  0      0 94160544 106652 34881844    0    0     0     0  993 4374  3  0 97  0  0
 1  0      0 94160304 106652 34882272    0    0     0     0 1107 4668  3  0 97  0  0
 2  0      0 94160560 106652 34881832    0    0     0     0  976 4326  3  0 97  0  0
 2  0      0 94160096 106652 34881856    0    0     0     4 1127 5193  3  0 97  0  0
 2  0      0 94160584 106652 34881832    0    0     0    32  998 4316  3  0 97  0  0
 2  0      0 94160592 106652 34881844    0    0     0     0 1051 4234  3  0 97  0  0
 1  0      0 94160608 106652 34881844    0    0     0    84  995 4388  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94160368 106652 34881844    0    0     0     0  995 4589  3  0 97  0  0
 1  0      0 94160640 106652 34881844    0    0     0     0 1059 5170  3  0 97  0  0
 2  0      0 94159672 106652 34881844    0    0     0    84 1047 4153  3  0 97  0  0
 2  0      0 94160656 106652 34881844    0    0     0     0  867 4317  3  0 97  0  0
 1  0      0 94160424 106652 34881844    0    0     0     0 1063 4685  3  0 97  0  0
 1  0      0 94160192 106652 34881856    0    0     0     0 1037 5282  3  0 97  0  0
 1  0      0 94161352 106652 34882148    0    0     0     0  967 3944  3  0 97  0  0
 1  0      0 94161912 106652 34881900    0    0     0    12  908 4055  3  0 97  0  0
 2  0      0 94159104 106652 34881592    0    0     0     0  939 4098  3  0 97  0  0
 4  0      0 94159936 106652 34881300    0    0     0     0 1059 5415  3  0 97  0  0
 2  0      0 94159192 106652 34881704    0    0     0     0  983 4125  3  0 97  0  0
 2  0      0 94158704 106652 34881716    0    0     0     0  893 3791  3  0 97  0  0
 1  0      0 94158720 106652 34881704    0    0     0    28  989 4113  3  0 97  0  0
 2  0      0 94160384 106652 34882032    0    0     0     0  972 4435  3  0 97  0  0
 2  0      0 94161400 106652 34881296    0    0     0     0 1060 4804  3  0 97  0  0
 2  0      0 94157936 106652 34882016    0    0     0     0  922 4018  3  0 97  0  0
 1  0      0 94162120 106652 34882140    0    0     0     0 1011 4128  3  0 97  0  0
 2  0      0 94159552 106652 34881296    0    0     0    56  978 4266  3  0 97  0  0
 2  0      0 94159888 106652 34881600    0    0     0     0  910 3745  3  0 97  0  0
 1  0      0 94160720 106652 34881296    0    0     0     0  995 5115  3  0 97  0  0
 2  0      0 94159872 106652 34883468    0    0     0     0  984 3996  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 94161144 106652 34881648    0    0     0     0 1016 4174  3  0 97  0  0
 2  0      0 94158672 106652 34881704    0    0     0    24 1019 4564  3  0 97  0  0
 1  0      0 94159408 106652 34881716    0    0     0    12  908 4515  3  0 97  0  0
 2  0      0 94150592 106652 34890428    0    0     0     0  983 4102  3  0 97  0  0
 2  0      0 94150104 106652 34891396    0    0     0     0  931 4280  3  0 97  0  0
 1  0      0 94159192 106652 34881704    0    0     0     0  986 4297  3  0 97  0  0
 1  0      0 94160528 106652 34881300    0    0     0    40  927 4945  3  0 97  0  0
 2  0      0 94155304 106652 34883956    0    0     0     0  935 4047  3  0 97  0  0
 1  0      0 94157360 106652 34881652    0    0     0     0  954 4325  3  0 97  0  0
 2  0      0 94157936 106652 34881336    0    0     0     0  967 4484  3  0 97  0  0
 2  0      0 94155200 106652 34882240    0    0     0     0  896 4162  3  0 97  0  0
 1  0      0 94156272 106652 34881348    0    0     0    28 1016 4386  3  0 97  0  0
 2  0      0 94145232 106652 34894324    0    0     0     0  923 4277  3  0 97  0  0
 1  0      0 94140800 106652 34899684    0    0     0     0 1225 3888  3  0 97  0  0
 2  0      0 94158784 106652 34881736    0    0     0     0 1127 5047  3  0 97  0  0
